Resolution,name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
224,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,6290718,0.111200,1478,4256,2434,234096,13359.549621
224,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,12959805,0.229088,1478,8768,4899,318691,15482.440842
224,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,123243372,2.178553,1478,83385,58354,2599012,93624.871148
224,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,15359352,0.271505,1478,10391,1640,96748,8819.799003
224,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,27073127,0.478567,1478,18317,13142,655411,27509.938955
224,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,8062546,0.142520,1478,5455,3670,224421,7957.929937
224,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,7965450,0.140804,1478,5389,4032,121632,4317.743287
224,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,9873943,0.174540,1478,6680,4825,400288,13227.496760
224,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,3828544,0.067677,1478,2590,1437,255443,12742.740766
224,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,3638328,0.064314,1478,2461,1793,275612,7210.729840
224,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1861938,0.032913,1478,1259,908,30570,1198.074635
224,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1850154,0.032705,1478,1251,643,33212,1221.640145
224,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,302490007,5.347067,1478,204661,12455,278712061,7249260.032937
240,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,5961717,0.104631,1429,4171,2482,239264,10454.861681
240,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,12902968,0.226453,1429,9029,4931,381771,17993.308084
240,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,121124315,2.125785,1429,84761,58921,1914570,80056.461094
240,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,15497501,0.271988,1429,10844,1638,448448,15453.677681
240,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,26360727,0.462642,1429,18446,13383,619673,27681.457755
240,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,8397025,0.147371,1429,5876,3825,297923,13841.708024
240,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,7995210,0.140319,1429,5594,4196,155833,4778.449635
240,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,9493396,0.166613,1429,6643,4946,396624,12408.822478
240,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,3579359,0.062819,1429,2504,1442,237444,11123.779357
240,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,3439394,0.060363,1429,2406,1760,227068,6085.091231
240,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1837833,0.032255,1429,1286,998,30757,933.466472
240,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1873434,0.032880,1429,1311,689,10462,457.402702
240,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,287624670,5.047939,1429,201276,12221,264434647,6994810.844466
256,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,5213672,0.092040,1149,4537,2499,220565,13531.012272
256,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,11182054,0.197404,1149,9731,5371,347965,19211.636407
256,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,103447012,1.826214,1149,90032,61679,2093710,102996.449669
256,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,12848098,0.226815,1149,11181,1728,272011,13520.181600
256,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,23010257,0.406214,1149,20026,14080,838505,40287.427699
256,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,6981446,0.123248,1149,6076,3766,311918,14380.462522
256,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,6609537,0.116682,1149,5752,4294,142544,5205.497287
256,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,8138109,0.143667,1149,7082,4895,407020,18087.169508
256,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2973968,0.052501,1149,2588,1487,236505,11614.176652
256,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2831792,0.049991,1149,2464,1844,205000,6826.491341
256,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1452250,0.025637,1149,1263,931,18020,542.896077
256,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1520420,0.026841,1149,1323,737,15100,699.487226
256,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,286534854,5.058376,1149,249377,12607,267165055,7881202.559855
272,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,5054273,0.089965,1102,4586,2594,242758,12980.235046
272,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,11272454,0.200646,1102,10229,5655,393689,21503.403006
272,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,96388977,1.715694,1102,87467,63637,1618682,67990.792065
272,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,11879928,0.211459,1102,10780,1689,172777,9924.926308
272,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,20784834,0.369964,1102,18861,13899,499907,22708.768855
272,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,6839508,0.121741,1102,6206,4074,347940,16351.505219
272,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,6571509,0.116971,1102,5963,4411,94382,3346.530631
272,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,6976443,0.124179,1102,6330,5032,223332,6775.985060
272,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2632324,0.046855,1102,2388,1424,211005,9693.819825
272,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2652375,0.047211,1102,2406,1708,218322,6693.900741
272,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1529181,0.027219,1102,1387,1010,5387,269.186903
272,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1469690,0.026160,1102,1333,736,83895,2618.536309
272,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,297715941,5.299252,1102,270159,12703,278971280,8403155.040666
288,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,4854784,0.085791,1030,4713,2719,276251,14175.531163
288,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,10954077,0.193573,1030,10635,5755,316184,20675.994244
288,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,93354168,1.649693,1030,90635,64464,3296033,115104.136093
288,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,12062031,0.213152,1030,11710,1865,174181,12996.634559
288,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,20375178,0.360057,1030,19781,14798,814135,31083.819207
288,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,6871774,0.121433,1030,6671,4237,257507,15590.874147
288,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,6299064,0.111313,1030,6115,4640,86267,3663.746452
288,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,6893001,0.121809,1030,6692,4992,230778,10379.951218
288,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2904805,0.051332,1030,2820,1460,494132,18472.010552
288,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2574022,0.045486,1030,2499,1944,217784,6742.788404
288,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1561546,0.027595,1030,1516,981,187676,5982.582032
288,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1291156,0.022816,1030,1253,761,9631,476.394537
288,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,289765173,5.120537,1030,281325,12150,272621572,8494060.555843
304,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,5022296,0.088507,1014,4952,2666,257326,16870.869114
304,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,10367781,0.182709,1014,10224,5568,620744,24394.223344
304,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,95057283,1.675172,1014,93744,64520,2208870,105261.944711
304,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,11680959,0.205851,1014,11519,1846,132816,10929.906515
304,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,21861275,0.385256,1014,21559,13683,1300331,54995.561912
304,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,6917083,0.121898,1014,6821,4005,865406,29679.359249
304,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,5934583,0.104584,1014,5852,4432,125659,4467.883635
304,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,6904688,0.121680,1014,6809,4972,296535,10715.902791
304,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2858834,0.050381,1014,2819,1472,238399,14413.502387
304,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2869619,0.050571,1014,2829,1897,292097,10265.097981
304,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1389833,0.024493,1014,1370,986,74767,2384.329995
304,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1398661,0.024648,1014,1379,759,15670,942.967051
304,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,286836471,5.054852,1014,282876,12962,269461419,8461554.345837
320,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,5092914,0.089706,885,5754,2807,427565,22666.105896
320,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,9733085,0.171437,885,10997,5755,308115,20488.988196
320,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,81841946,1.441550,885,92476,65997,1609664,77192.615929
320,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,10063681,0.177260,885,11371,1579,100608,10470.872272
320,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,17196950,0.302904,885,19431,14434,431643,23231.328579
320,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,5373917,0.094655,885,6072,4128,283563,13507.074169
320,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,5490389,0.096707,885,6203,4515,78495,3890.201950
320,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,6177248,0.108805,885,6979,5089,301159,12796.272966
320,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2731289,0.048108,885,3086,1482,243595,14990.731623
320,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2590733,0.045633,885,2927,1923,295339,12540.280800
320,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1277563,0.022503,885,1443,1088,5668,286.682609
320,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1103789,0.019442,885,1247,691,19713,893.240709
320,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,298203992,5.252513,885,336953,13141,282925861,9509870.277643
336,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,4289218,0.075578,846,5069,2551,243395,16077.866916
336,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,10107534,0.178099,846,11947,5810,337639,23697.200591
336,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,80129696,1.411922,846,94715,66441,1692596,78694.079535
336,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,9449188,0.166499,846,11169,1640,70612,8868.479272
336,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,17294964,0.304745,846,20443,14487,524364,28887.845432
336,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,5322778,0.093790,846,6291,3912,296311,14830.194428
336,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,5564358,0.098047,846,6577,4790,257262,9406.445240
336,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,5729965,0.100965,846,6773,4957,208526,7697.887178
336,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2796309,0.049272,846,3305,1473,493543,21687.080702
336,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2269556,0.039991,846,2682,1913,204805,7248.376178
336,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1176885,0.020737,846,1391,1015,6693,356.220431
336,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1059435,0.018668,846,1252,750,9588,555.916124
336,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,286346655,5.045558,846,338471,13057,271683688,9340085.581684
352,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,4285339,0.075642,824,5200,2697,290380,17604.312911
352,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,8830053,0.155863,824,10716,5591,311945,20230.144483
352,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,78051193,1.377713,824,94722,63944,1701404,80267.738078
352,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,9427276,0.166405,824,11440,1821,173868,11132.373148
352,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,16449361,0.290354,824,19962,14944,471753,25462.548943
352,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,5123709,0.090441,824,6218,4012,272431,12929.780257
352,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,5056584,0.089256,824,6136,4689,19170,1070.646915
352,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,5719311,0.100954,824,6940,4919,213217,10095.585342
352,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2803473,0.049485,824,3402,1477,442400,20939.828840
352,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2208947,0.038991,824,2680,1845,208138,8428.324928
352,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1368518,0.024156,824,1660,1013,142387,5180.694455
352,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1081541,0.019091,824,1312,737,12953,745.493250
352,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,282871503,4.993079,824,343290,12764,269020476,9371187.223886
368,RenderMirror,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,457,4216687,0.074859,786,5364,2688,286690,16656.372278
368,RenderBegin,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,358,9061756,0.160873,786,11528,5497,293158,21451.189993
368,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,78004346,1.384806,786,99242,65530,1716420,103943.780807
368,tracy::D3D11Ctx::Collect,C:/Users/Adam/source/repos/uni/CMP400-Project/externals/tracy/public\tracy/TracyD3D11.hpp,177,9399294,0.166865,786,11958,1953,317244,16651.663650
368,RenderScene,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,374,17433454,0.309495,786,22179,14187,689022,42364.677799
368,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,5216557,0.092609,786,6636,3770,362000,18905.685576
368,BeerShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,391,5243249,0.093083,786,6670,4761,207362,8603.527497
368,RenderOverlay,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,424,5783930,0.102682,786,7358,4825,387569,16508.743644
368,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2755657,0.048921,786,3505,1507,670253,26537.770717
368,VolumeMarch,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,441,2021793,0.035893,786,2572,1823,237465,8419.677334
368,LightPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,433,1157228,0.020544,786,1472,1047,14111,594.330351
368,Input,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,234,1067178,0.018946,786,1357,806,29715,1111.921670
368,Update,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,248,282078552,5.007724,786,358878,12781,267887571,9554594.427862
384,GBufferPass,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,405,2308852,0.040964,737,3132,1499,262830,16254.898179
384,RenderFrame,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,146,73174153,1.298255,737,99286,66841,3283660,135902.745100
384,ExponentialShadowMap,C:\Users\Adam\source\repos\uni\CMP400-Project\src\Window\HaboobWindow.cpp,381,4967527,0.088134,737,6740,3969,293602,14729.896296
